State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,Unnamed: 19,District area,Unnamed: 22,hospital_count.1,clinical_overhead_index,clinical_overhead_index_log,clinical_overhead_index_log_normalized,clinical_overhead_index_log_scaled_100,engagement_gap,Vaccination gap
Jharkhand,Seraikela-Kharsawan,2943,1277,30,31898,46690,2229,32472,154,0.3026066350710901,24.95931142410016,3.2565303669887373,0.4770827880965712,0.0653129395218002,22.8561261,86.0121573,"(22.8561261, 86.0121573)",2.7986567337263724,,2725,,154,75202.92207792208,11.227958663869408,0.6149121076323764,61.49121076323764,0.5229172119034289,0.21782290106182547
Jharkhand,Simdega,1472,594,13,20497,42214,1750,24335,213,0.287512100677638,34.44873949579832,3.568087695104731,0.522726040883721,0.0786587558432218,22.6133396,84.5018278,"(22.6133396, 84.5018278)",1.1765661134276453,,3774,,213,36836.366197183095,10.514267994794578,0.555196449177142,55.519644917714196,0.477273959116279,0.2209990023999523
Jharkhand,West Singhbhum,4557,2841,49,61921,83376,4268,64194,169,0.384022708840227,21.787825475017595,3.126226422953469,0.4579932167078023,0.0644810394319383,22.3650858,85.4375574,"(22.3650858, 85.4375574)",3.071829125624049,,7224,,169,318326.20118343196,12.6708350673111,0.7356399218445682,73.56399218445682,0.5420067832921978,0.23764638887352235
Karnataka,Bagalkot,6376,931,84,40323,38536,14952,38905,55,0.1274120706172163,43.26502145922747,3.790194781852852,0.5552648033887313,0.2704971416166148,16.1691096,75.6615029,"(16.1691096, 75.6615029)",2.6234190262677024,,6593,,55,885979.3272727273,13.694450025359586,0.8212874493703675,82.12874493703674,0.4447351966112687,0.24840380938684967
Karnataka,Ballari,6073,863,65,54195,51412,8308,43471,85,0.1244232987312572,62.72569444444444,4.154587847722526,0.6086485094307278,0.1329194931524382,15.1393932,76.9214428,"(15.1393932, 76.9214428)",0.7595494852490806,,8447,,85,695734.6705882353,13.452725083542893,0.8010619305411117,80.10619305411117,0.3913514905692722,0.18635989626539232
Karnataka,Belagavi,12924,1502,122,97171,92899,25085,92258,140,0.104117565506724,64.65136393878909,4.184358376447522,0.6130099018473946,0.2051825253359726,15.8608974,74.5129177,"(15.8608974, 74.5129177)",1.4307533337086806,,13415,,140,1394010.142857143,14.147695863711938,0.859211265460595,85.9211265460595,0.38699009815260543,0.20220322413880257
Karnataka,Bengaluru,26217,7968,3811,195853,300201,42410,313356,300,0.233084686265906,24.576860333793448,3.241688049516521,0.47490838362203,0.1779958365510526,12.9628669,77.57750899999999,"(12.9628669, 77.57750899999999)",0.737465126182512,,2196,,300,278130.72,12.535850093408502,0.7243455096469065,72.43455096469064,0.52509161637797,0.27928839473537326
Karnataka,Bengaluru Rural,3690,997,747,18765,19280,5721,42592,60,0.2127160230424578,18.802605210420843,2.9858135053289705,0.4374226773066871,0.2336341732347776,13.3232149,77.4701972,"(13.3232149, 77.4701972)",2.147507558747542,,2259,,60,204590.1,12.228768632042291,0.69865150458355,69.865150458355,0.5625773226933128,0.3035099485396952
Karnataka,Bengaluru Urban,12126,7350,3801,23,123,326,3388,420,0.3773875539125076,0.0031288260100666,0.0031239414200021,0.000457658463011,0.9314285714285714,12.9700247,77.6536125,"(12.9700247, 77.6536125)",1.3634648965097174,,2190,,420,121372.92857142857,11.706631378130801,0.6549634317637786,65.49634317637786,0.999542341536989,0.7056339075843401
Karnataka,Bidar,3960,896,64,38406,41302,6398,36661,65,0.1845140032948928,42.81605351170568,3.780000268762984,0.553771303810928,0.1427965628836067,17.9103939,77.51990789999999,"(17.9103939, 77.51990789999999)",1.6042288216448348,,5448,,65,412371.6923076923,12.92968281241384,0.7572981334595532,75.72981334595532,0.446228696189072,0.2273883413313616
Karnataka,Chamarajanagar,2599,257,23,16980,16144,2463,15850,40,0.0899859943977591,65.81395348837209,4.201911943285727,0.6155815052609854,0.1266714667763834,11.9261471,76.9437312,"(11.9261471, 76.9437312)",0.7549732504300362,,5101,,40,367144.475,12.813513438140863,0.7475780530694927,74.75780530694927,0.38441849473901457,0.16363869139661905
Karnataka,Chikkaballapur,2842,296,14,21218,20715,4231,31990,55,0.094327597195666,71.44107744107744,4.282773506470001,0.6274277513162533,0.1662475442043222,13.4354985,77.7315344,"(13.4354985, 77.7315344)",2.0617952585029555,,4244,,55,243219.78181818183,12.401724876978397,0.7131230347545876,71.31230347545876,0.3725722486837467,0.1801087606613729
Karnataka,Chikkamagaluru,2292,206,38,16410,22070,2733,19552,60,0.0824659727782225,79.27536231884058,4.385462753435845,0.6424717603470377,0.1427601337233598,13.3161441,75.7720439,"(13.3161441, 75.7720439)",1.774302077688991,,7201,,60,304362.26666666666,12.625977223136879,0.7318865931017133,73.18865931017133,0.3575282396529623,0.16145965778902474
Karnataka,Chitradurga,4042,326,45,29756,31471,6123,41218,50,0.0746336996336995,90.99694189602448,4.521755336235967,0.6624386693181002,0.1706521739130434,14.2250932,76.3980464,"(14.2250932, 76.3980464)",0.5174953101954985,,8440,,50,744914.4,13.521025933866627,0.8067767737173877,80.67767737173877,0.33756133068189975,0.16260472523618577
Karnataka,Dakshina Kannada,5896,530,79,38932,39119,7839,48563,160,0.0824774354186118,73.31826741996234,4.308356781800614,0.6311757097099769,0.1676002736680065,12.8819746,75.0339723,"(12.8819746, 75.0339723)",1.2969292128235608,,4559,,160,185351.84375,12.130016551056272,0.690388757436317,69.0388757436317,0.36882429029002306,0.17211146279626563
Karnataka,Davanagere,4853,398,45,40676,55007,5641,31318,75,0.0757950866501618,101.94486215538848,4.634193526015605,0.6789109017321967,0.1217885055485988,14.4644085,75.921758,"(14.4644085, 75.921758)",0.9392370271079352,,5926,,75,418454.61333333334,12.94432610195662,0.7585233612996918,75.85233612996917,0.3210890982678033,0.14364515155753305
Karnataka,Dharwad,4733,351,19,41268,46553,11753,43366,110,0.0690401258851298,117.23863636363636,4.7727049243495285,0.6992028679211708,0.2216627060465467,15.4589236,75.007808,"(15.4589236, 75.007808)",0.8084805510592099,,4260,,110,197625.27272727274,12.194133014603738,0.6957534861688943,69.57534861688943,0.3007971320788292,0.16634993372794551
Karnataka,Gadag,4223,359,20,23127,18938,8138,21453,40,0.0783500654735923,64.24166666666666,4.178098324125868,0.61209280208824,0.2602827352395573,15.4315406,75.63551489999999,"(15.4315406, 75.63551489999999)",0.8865722862470097,,4656,,40,535672.8,13.191280672702138,0.7791864516826938,77.91864516826938,0.38790719791176,0.1992526875836675
Karnataka,Hassan,3277,191,19,29169,27525,6283,41131,90,0.0550749711649365,151.921875,5.029927170066148,0.7368860129613382,0.1772205455109581,13.0033234,76.1003894,"(13.0033234, 76.1003894)",0.8956032931600865,,6826,,90,264469.5777777778,12.485485286958127,0.7201314044183018,72.01314044183019,0.26311398703866185,0.13694224007812547
Karnataka,Haveri,4028,272,59,34540,35205,14439,44155,50,0.0632558139534883,126.52014652014653,4.848274364038629,0.7102738161141426,0.2947937933850551,14.7950698,75.39906739999999,"(14.7950698, 75.39906739999999)",0.9060693122898292,,4823,,50,420469.14,12.949128745172215,0.7589252062647054,75.89252062647054,0.28972618388585736,0.1754697174424399
Karnataka,Kalaburagi,7746,1305,87,66411,68191,10888,53031,95,0.1441829632084852,50.85068912710567,3.948368225370352,0.5784372657741943,0.1408538163001293,17.329731,76.8342957,"(17.329731, 76.8342957)",0.5573616245477406,,10951,,95,1053370.9263157896,13.867506935131193,0.8357674023318318,83.57674023318317,0.4215627342258057,0.20457297420096102
Karnataka,Kodagu,1095,75,41,8269,9036,1140,10341,45,0.0641025641025641,108.80263157894736,4.698684495809604,0.6883588503797087,0.1211477151965993,12.4183164,75.7407934,"(12.4183164, 75.7407934)",2.2867390831958443,,4102,,45,110389.37777777777,11.611778251216686,0.6470269164418718,64.70269164418718,0.3116411496202913,0.13426056664010258
Karnataka,Kolar,3841,314,31,31388,32895,6189,41076,60,0.0755716004813478,99.64444444444445,4.611593953785894,0.6756000568408252,0.1646974293469583,13.1362143,78.12909859999999,"(13.1362143, 78.12909859999999)",0.9153314241581328,,8223,,60,573691.3,13.259848468850945,0.7849236306501004,78.49236306501004,0.32439994315917475,0.15923629713954643
Karnataka,Koppal,4752,650,49,31753,28059,8068,35331,45,0.120325805257312,48.775729646697386,3.9075275087418126,0.5724540871266012,0.2026015770177289,15.3504652,76.1567298,"(15.3504652, 76.1567298)",2.03228577678916,,7189,,45,870827.5333333333,13.67720037461018,0.819844143051176,81.98441430511761,0.4275459128733988,0.21843796360215023
Karnataka,Mandya,3401,150,43,31387,34392,4101,36160,70,0.0422416220782878,207.86092715231788,5.341668610150608,0.782556238213455,0.1155569331342106,12.5218157,76.89514880000002,"(12.5218157, 76.89514880000002)",2.1359075646441386,,4961,,70,254711.91428571427,12.44789236359151,0.7169859434092558,71.69859434092558,0.217443761786545,0.10200650056378831
Karnataka,Mysuru,6507,677,250,50114,58993,6237,52179,130,0.0942371937639198,73.91445427728614,4.3163468529098905,0.6323462578002219,0.1106793015332197,12.2958104,76.6393805,"(12.2958104, 76.6393805)",0.8022444658500782,,6854,,130,391943.3538461538,12.878875154222012,0.7530469741058425,75.30469741058425,0.3676537421997781,0.15652218980266322
Karnataka,Raichur,7619,2056,104,53880,56997,7377,40787,65,0.2125064599483204,26.1934856587263,3.302977446776819,0.4838873008224059,0.1204250873355316,16.2047877,77.3552519,"(16.2047877, 77.3552519)",1.4153801608256895,,8361,,65,1257880.2923076923,14.04493934955459,0.8506134608803206,85.06134608803207,0.5161126991775942,0.2363802661280344
Karnataka,Ramanagara,2727,403,23,20055,20867,3637,31197,55,0.1287539936102236,49.64108910891089,3.924763284494676,0.574979134039886,0.1535052547165829,12.7208614,77.27989629999999,"(12.7208614, 77.27989629999999)",0.2970048637867956,,3576,,55,205002.32727272727,12.2307814885875,0.6988199235627821,69.8819923562782,0.425020865960114,0.20328159938470403
Karnataka,Shivamogga,4115,331,43,29111,31392,5689,34576,85,0.0744489428699954,87.68373493975903,4.485076500908563,0.6570652076733026,0.1634723140139651,13.9299299,75.568101,"(13.9299299, 75.568101)",0.3256110845674821,,8477,,85,447685.3294117647,13.01184810860932,0.7641730373599263,76.41730373599262,0.34293479232669744,0.1610045309735532
Karnataka,Tumakuru,5546,349,47,46861,61461,7062,47663,95,0.0592027141645462,133.88857142857142,4.904449040785515,0.7185034250483929,0.130962094800089,13.3378762,77.117325,"(13.3378762, 77.117325)",1.5200186056707945,,10598,,95,662877.0105263158,13.404346256049054,0.7970139954002029,79.70139954002029,0.28149657495160707,0.12971397909626947
Karnataka,Udupi,3340,210,43,20130,14498,3944,23432,100,0.0591549295774648,95.40284360189574,4.5685356991264205,0.6692920081299181,0.1638213914849428,13.3439188,74.74745039999999,"(13.3439188, 74.74745039999999)",0.9314251544009376,,3575,,100,128449.75,11.763300841368784,0.6597050578746364,65.97050578746364,0.33070799187008193,0.14743550469199695
Karnataka,Uttara Kannada,3219,221,30,23598,19558,4134,26497,60,0.0642441860465116,106.29729729729728,4.675603461037012,0.6849774710647525,0.1490642916381206,14.6149597,74.83180159999999,"(14.6149597, 74.83180159999999)",0.8385547311351381,,10291,,60,595162.8333333334,13.29659199676593,0.787998021360933,78.7998021360933,0.3150225289352475,0.14449395831919298
Karnataka,Vijayanagara,1822,241,56,5607,14341,2066,12626,50,0.1168201648085313,23.169421487603305,3.1850882592863394,0.4666164954202734,0.2692207453739901,14.8896825,76.17837390000001,"(14.8896825, 76.17837390000001)",3.970134803930856,,11020,,50,467027.6,13.054145776745843,0.7677121520118912,76.77121520118912,0.5333835045797266,0.2559893941431168
Karnataka,Vijayapura,7961,1772,97,56178,52037,14386,47968,75,0.1820610294873111,31.68527918781725,3.486924798800195,0.5108356494255366,0.2038687734712676,16.8301708,75.710031,"(16.8301708, 75.710031)",1.3785629296044868,,10541,,75,1381573.7333333334,14.138734517672084,0.858461455069899,85.8461455069899,0.4891643505744634,0.26282953562313854
Karnataka,Yadgir,5420,1416,111,33445,31738,7220,28213,45,0.2071386775892334,23.60268172194778,3.2028554500841304,0.4692193948154023,0.1775438941621993,16.748739,77.130872,"(16.748739, 77.130872)",3.4643905585506465,,5161,,45,796743.7111111111,13.588289594179246,0.8124048335193803,81.24048335193802,0.5307806051845977,0.2692530688609297
Kerala,Alappuzha,2536,892,131,34603,53026,2640,34195,95,0.2602100350058343,38.7491601343785,3.682588712182248,0.5395004781869869,0.0708839007625389,9.4980667,76.3388484,"(9.498066699999999, 76.3388484)",0.6461445471431919,,1414,,95,52972.905263157896,10.87755471776314,0.585593239845898,58.559323984589795,0.4604995218130131,0.20403293544684958
Kerala,Ernakulam,4185,1807,332,61215,87540,5733,60474,180,0.3015687583444593,33.85785398230089,3.5512784771613712,0.5202634848322151,0.0856323470104109,9.9816358,76.2998842,"(9.9816358, 76.2998842)",1.325130058156082,,3068,,180,107789.06666666667,11.587940787262045,0.645032397082666,64.5032397082666,0.4797365151677849,0.2313887946456202
Kerala,Idukki,1399,271,28,19715,28218,1528,13964,45,0.1622754491017963,72.48161764705883,4.297035274898544,0.6295171051616986,0.0719261909244963,9.9188973,77.10249019999999,"(9.9188973, 77.10249019999999)",3.0518384126816462,,4358,,45,164441.86666666667,12.010318473763455,0.680373424728336,68.0373424728336,0.37048289483830144,0.1629181041201813
Kerala,Kannur,4013,1722,230,49177,70222,4639,53071,120,0.3002615518744551,28.541497388276262,3.3857959660106847,0.4960202415935548,0.0861995280301763,11.8704703,75.367882,"(11.8704703, 75.367882)",0.936796137004985,,2966,,120,147434.91666666666,11.901148897078661,0.671239028781332,67.12390287813321,0.5039797584064452,0.23539969850515996
Kerala,Kasaragod,2946,862,62,36517,37377,2485,27742,70,0.2263655462184873,42.31402085747393,3.7684763899261258,0.5520830517065083,0.0637130477142784,12.5064039,74.994322,"(12.5064039, 74.994322)",0.5473719678943427,,1992,,70,110129.14285714286,11.60941806232643,0.646829435600707,64.68294356007071,0.4479169482934917,0.18624247479491
Kerala,Kollam,3814,1042,213,50033,77278,4498,48602,110,0.2145799011532125,47.97027804410354,3.8912135435437993,0.5700640857679541,0.0824836793075625,8.8932118,76.6141396,"(8.8932118, 76.6141396)",0.3006386149869541,,2491,,110,114789.8090909091,11.650866699478897,0.6502975104500535,65.02975104500534,0.4299359142320459,0.19669210596303777
Kerala,Kottayam,2465,804,52,30704,47511,2352,27858,105,0.2459467727133679,38.141614906832295,3.667186220872322,0.5372440080578393,0.0711498321081767,9.5915668,76.5221531,"(9.591566799999999, 76.5221531)",0.0003977329563438,,2208,,105,69835.88571428572,11.153917597799394,0.6087169712733289,60.871697127332894,0.46275599194216066,0.200811703149106
Kerala,Kozhikode,4587,1914,203,61123,91063,9275,80652,140,0.2944162436548223,31.918015665796343,3.494020096525413,0.5118751129157089,0.1317490305260018,11.2488425,75.78392099999999,"(11.2488425, 75.78392099999999)",0.7671191854884607,,2344,,140,112244.11428571428,11.628440279362943,0.6484210554226199,64.84210554226199,0.48812488708429114,0.2665303781296362
Kerala,Malappuram,10205,4116,246,96696,127313,10011,142379,150,0.2874100970602611,23.48700510080156,3.1981425727877784,0.4685289567149955,0.093816771001237,11.0509762,76.0710967,"(11.0509762, 76.0710967)",0.8567036355453391,,3550,,150,344752.3333333333,12.750584464450961,0.7423126835436784,74.23126835436784,0.5314710432850045,0.2428961903833553
Kerala,Palakkad,5174,1381,169,61028,98819,3894,46102,100,0.2106788710907704,44.159189580318376,3.810193793600473,0.5581946652995704,0.0599787440506446,10.7733121,76.6580401,"(10.7733121, 76.6580401)",0.4014947821151057,,4480,,100,301235.2,12.6156499536091,0.7310224936723411,73.10224936723411,0.4418053347004296,0.17739842859980623
Kerala,Pathanamthitta,1398,480,73,20056,39314,1955,19080,60,0.255591054313099,41.696465696465694,3.754116146234332,0.5499792712020561,0.0888151917136107,9.2647582,76.78704139999999,"(9.2647582, 76.78704139999999)",4.9203547250770703e-05,,2637,,60,85746.45,11.359161626976686,0.6258900728387667,62.589007283876676,0.45002072879794386,0.21698105104309054
Kerala,Thiruvananthapuram,4836,1394,433,55721,93096,5373,59565,160,0.2237560192616372,39.94336917562724,3.71218987229472,0.5438370580452643,0.0879450036827891,8.5241391,76.9366376,"(8.5241391, 76.9366376)",0.9586803659869968,,2192,,160,91283.1,11.421731900266932,0.6311254293190394,63.11254293190394,0.4561629419547357,0.20782699899278465
Kerala,Thrissur,4914,1672,485,58766,86746,4994,53826,150,0.2538718493774673,35.126120741183506,3.5870161699287606,0.5254990687771517,0.0783237402173742,10.5241176,76.2120649,"(10.5241176, 76.2120649)",0.7015321895675826,,3032,,150,142928.48,11.870106640751997,0.6686416727322668,66.86416727322668,0.4745009312228483,0.21130754840993185
Kerala,Wayanad,1265,233,18,12585,24268,1687,16378,55,0.1555407209612817,53.782051282051285,4.003362608954434,0.5864939613652772,0.1181951937224129,11.6993716,76.077316,"(11.6993716, 76.077316)",1.4825172412614132,,2132,,55,58765.67272727273,10.981330182847842,0.594276301706668,59.4276301706668,0.4135060386347228,0.1966264448256241
Ladakh,Kargil,365,120,7,1711,1231,701,1788,82,0.2474226804123711,14.140495867768594,2.7173729996373344,0.3980960534275914,0.2905097389142146,34.5538522,76.1348944,"(34.5538522, 76.1348944)",,,14086,,82,84516.0,11.344707976542544,0.6246807124111246,62.468071241112455,0.6019039465724085,0.3510555134260891
Ladakh,Leh,101,13,11,1098,1723,674,2572,96,0.1140350877192982,78.42857142857143,4.374858145195269,0.6409181816924759,0.380146644106035,34.1525864,77.57705349999999,"(34.1525864, 77.57705349999999)",,,45110,,96,58736.979166666664,10.98084180114186,0.5942354380154166,59.423543801541655,0.35908181830752406,0.24968609614915654
Lakshadweep,Lakshadweep,192,10,1,2226,2594,170,1006,20,0.0495049504950495,202.3636363636364,5.314995688691759,0.7786486462974506,0.0709219858156028,9.983665983851342,72.93310487031492,"(9.983665983851342, 72.93310487031492)",74.33442702012238,,32,,20,324.8,5.786283696167945,0.15959831711175526,15.959831711175527,0.22135135370254944,0.09193987311870903
